,H,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Kr,Rb,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Xe,Cs,Ba,La,Ce,Pr,Nd,Pm,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi
Tb,0.82316329375,-1.0,-1.0,-1.0,0.7511901597786704,0.8100678064950202,0.9500230265241093,-1.0,0.6137094512972393,-1.0,0.4417117475,-1.0,0.48173185270903995,-1.0,0.44077135550572927,-1.0,0.2539890574842945,-1.0,-1.0,-1.0,0.31088354310564276,0.3772880566034255,0.2509839555946723,0.3458221481194121,0.6284942296611392,0.3770196696759995,0.3498648675655668,0.6470888493333334,0.5790212662499999,-1.0,0.2584017786326376,-1.0,0.5977567256262868,0.559579123955451,-1.0,-1.0,-1.0,-1.0,0.07630252036481588,-1.0,0.4263114962169097,0.6197808025,-1.0,0.2790627364332304,0.22044231724532268,-1.0,-1.0,-1.0,0.3884770289755715,0.09064744954807097,0.4843810505916618,0.5277671341523402,0.202167225,-1.0,-1.0,-1.0,0.3051609443194357,0.2786801276509866,0.24846892369926651,0.1938044625046842,-1.0,0.1428866957810531,0.14963329790533328,0.07051301558190964,-1.0,0.0663783721093818,0.08823997073823446,0.11623173913295867,0.12804073904442334,0.18357367832914864,0.1944647709751454,-1.0,0.33827066270037465,0.10687291714825588,0.5212185890000001,-1.0,0.30562424400000004,-1.0,0.6071156463496271,-1.0,0.36170180437398275,0.179335107297558,0.3893111569118153
Dy,-1.0,-1.0,0.3258026319678942,-1.0,0.6955710319017906,0.8073940048075016,0.9562173454540228,-1.0,0.6141336198601846,-1.0,0.7104274766175604,-1.0,0.6343651059326169,-1.0,0.3953023020224713,-1.0,0.26630895578985464,-1.0,0.5846952140203812,-1.0,0.35480713121004626,0.371384944577899,0.2729381747350538,0.4262965120902793,0.4240893060259812,0.5084314559210561,0.5252920884004484,0.2970806653125,0.74013702875,-1.0,0.39483254590992495,-1.0,0.6626536572095834,0.5535275605012846,-1.0,-1.0,0.92226025,0.561598649,0.07217739225656888,-1.0,0.4148817229277204,0.41852660825420956,0.04954196382276218,0.22042660810096426,0.7529395425,-1.0,-1.0,-1.0,0.3505665554491703,0.0644413269313443,0.46667884545723004,0.5330666336512834,0.18444278874999998,-1.0,-1.0,-1.0,0.3424456938031166,0.29148231808010333,0.2743402245650559,0.22488197143350194,-1.0,0.15812963904714458,0.17192359918821318,0.11560952374567723,0.0663783721093818,-1.0,0.06491638549936755,0.09453851659913165,0.10460291562862278,0.18419661238933074,0.18029595888504968,-1.0,0.36373820969027154,0.11127101848886531,0.5360731250000002,-1.0,-1.0,-1.0,0.6430336942004219,-1.0,0.31338421983755893,0.19673510530537622,0.41366115228664985
Ho,-1.0,-1.0,0.25775349927319297,-1.0,0.7313510944409483,0.7711303032652348,0.96332464915006,-1.0,0.6777668963876263,-1.0,0.6909818295193664,-1.0,0.5690221423100751,-1.0,0.4538931330884896,-1.0,0.2789819710680827,-1.0,0.49267392315713976,-1.0,0.3062406898433488,0.43826892483611934,0.29545321342335384,0.39912578438128204,0.32049616317990337,0.38253503493995794,0.3705275433570412,0.24564745709090907,0.7346148221666667,-1.0,0.32342094006703037,-1.0,0.6513700022497398,0.645545506000439,-1.0,-1.0,0.8281577324999999,-1.0,0.07075965255205426,-1.0,0.5288295799577007,0.830473165,-1.0,0.236010765,0.23367168506502858,0.35552187450000006,-1.0,-1.0,0.3833395487842335,0.0653835384370737,0.4255120738952621,0.4603383670937582,0.3575070875833333,-1.0,-1.0,-1.0,0.4172167960094356,0.3207756106768074,0.2975802682798201,0.25440055134663225,-1.0,0.17483341739654534,0.158605192465346,0.14984841508641578,0.08823997073823446,0.06491638549936755,-1.0,0.04591961278989474,0.08727029828033873,0.1891714080423082,0.15285638794843293,-1.0,0.27789534737298077,0.10853696532926066,0.068990944,-1.0,-1.0,-1.0,0.6392260454004841,-1.0,0.31756608104363043,0.2102170078978299,0.43709650145910034
Er,-1.0,-1.0,0.5141309937364997,-1.0,0.7485303197539769,0.8886793352221583,0.9236758560333171,-1.0,0.6659930969816051,-1.0,0.6643593633333333,-1.0,0.6425603217450472,0.4778847288575163,0.4917190702825722,-1.0,0.3127247169754068,-1.0,0.6148318791677542,-1.0,0.3510176829925097,0.35752960215579366,0.28283951111393885,0.4267387602730108,0.3781874515944881,0.4509039717156136,0.5320287215079208,0.31931156625,0.6585668519103011,-1.0,0.45717027894606105,-1.0,0.6805018457704833,0.639966357734678,-1.0,-1.0,0.7593555112500001,-1.0,0.07853141648243901,-1.0,0.5182096122823314,0.47401960625,-1.0,0.24710695125442358,0.3531236820874391,0.34252207749999997,-1.0,-1.0,0.3494461216734575,0.2828318098989546,0.5490549739583493,0.7429888652696622,0.3844564191666667,-1.0,-1.0,-1.0,0.4326613173738903,0.39837399464868345,0.31502565917066705,0.2588377000269246,-1.0,0.194561585741245,0.16931465898901477,0.1771144223452556,0.11623173913295867,0.09453851659913165,0.04591961278989474,-1.0,0.06917300530016052,0.13317905960486337,0.132825205503849,-1.0,0.3761427937527905,0.13310035948084992,0.53257845,-1.0,-1.0,-1.0,0.6501585354355106,-1.0,0.22587545989725483,0.22228045414083183,0.45853760349951855
Tm,-1.0,-1.0,-1.0,-1.0,0.6978634577515447,0.895021775,0.8719871654173992,-1.0,0.6672526219224822,-1.0,-1.0,-1.0,0.6500672604247677,-1.0,0.4522918837699695,-1.0,0.2683006880416238,-1.0,-1.0,-1.0,0.2906402626454726,0.2429169658407803,0.2361573973845337,0.3235544580393334,0.25882539535584004,0.32055584703701784,0.33254953442811713,0.2722775304375,0.7752384157500001,-1.0,0.5066993654336683,-1.0,0.6755287580573522,0.5410772129772716,-1.0,-1.0,-1.0,-1.0,0.1193738064026893,-1.0,0.4758111622175527,-1.0,-1.0,0.2519160651911363,0.338479594,0.325970435,-1.0,-1.0,0.28264933433409,0.1853016372378927,0.6546560875435142,0.5650817522165423,0.3691717039166667,-1.0,-1.0,-1.0,0.38707448427092944,0.31347085659349233,0.29548710082643,0.25625010641475066,-1.0,0.20907320592841117,0.19697925482966613,0.17326006750058215,0.12804073904442334,0.10460291562862278,0.08727029828033873,0.06917300530016052,-1.0,0.07981072917249721,0.11940103581444786,-1.0,0.37641381029689847,0.20112643597747118,0.1176479765,-1.0,-1.0,-1.0,0.6176936301057141,-1.0,0.2349872959310177,0.23302802221517432,0.45654225995589687
Yb,1.0079225058333334,-1.0,-1.0,-1.0,0.5039670311187107,0.82668001375,0.9734496154295318,-1.0,-1.0,-1.0,-1.0,-1.0,0.6753315326543474,-1.0,0.48854052256702585,-1.0,0.38479964710996717,-1.0,-1.0,-1.0,0.3527677423833808,0.49667302814234926,0.4417336673833258,0.5319915078237766,0.5371283009429052,0.46372812052520807,0.5817156677127153,0.5668632412500001,0.6867287141666667,-1.0,0.6475447824197109,-1.0,0.7529396526532462,0.5378945552815813,-1.0,-1.0,0.91123751,-1.0,0.19846733663508767,-1.0,0.38342575350772456,0.61884572,-1.0,0.14327898533333333,0.44798643625,-1.0,0.8000118075,-1.0,0.31767363463336334,-1.0,0.42555176656780547,0.5740580358174431,0.194696903125,-1.0,-1.0,-1.0,0.44700815806054617,0.4605465192407614,0.3761223850067125,0.33869200648751285,-1.0,0.28529078795873086,0.30431621329334957,0.2299646602228233,0.18357367832914864,0.18419661238933074,0.1891714080423082,0.13317905960486337,0.07981072917249721,-1.0,0.08099900853509509,-1.0,0.16858924091548952,-1.0,0.173265654,-1.0,-1.0,-1.0,0.8392812174357568,-1.0,0.3755551667183073,-1.0,0.5020387253918186
Lu,-1.0,-1.0,0.4385521816245787,-1.0,0.6073923570727071,0.8594746514960276,0.9471516592937942,-1.0,0.42925236847926973,-1.0,-1.0,-1.0,0.6716790181474378,-1.0,0.4916954966487758,-1.0,0.22020260706179634,-1.0,-1.0,-1.0,0.26669234397331415,0.3172775688718641,0.2840337962058176,0.3618694433249219,0.3267658437997069,0.39094128817902646,0.4312206831095293,0.31646705993333335,0.5268625035472305,-1.0,0.48499621772879764,-1.0,0.6643700306574349,0.6370187114935993,-1.0,-1.0,0.5892207549999999,0.6077072920000001,0.1637802052042316,-1.0,0.27508313301493187,-1.0,-1.0,0.18965461967572703,0.32477446767530055,0.259665663,-1.0,-1.0,0.2827719380105005,0.18981794037454786,0.46552339899487827,0.7662626929855268,0.3818651042549765,-1.0,-1.0,-1.0,0.4398287188438642,0.4397191958122846,0.3958523255580449,0.3319776650862469,-1.0,0.2562557578176358,0.2623288866780602,0.2552383427781551,0.1944647709751454,0.18029595888504968,0.15285638794843293,0.132825205503849,0.11940103581444786,0.08099900853509509,-1.0,-1.0,0.19920179585763328,0.07672929560827119,-1.0,-1.0,0.24370286500000005,0.5921522611086109,0.6584609426457284,-1.0,0.39126712422602505,0.2503213865876952,0.40406403878272984
Hf,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ta,-1.0,-1.0,-1.0,-1.0,0.4538481298114995,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7896215318880312,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3806877913041582,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.14357654600000003,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.33562670425480584,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.28142611733732864,-1.0,0.37815910514693646,-1.0,-1.0,-1.0,-1.0,-1.0,0.24989259180202167,0.41335461335955714,0.3580032381029264,0.36949691152730396,-1.0,0.33891268768569804,0.2731830610561694,0.34157411127119613,0.33827066270037465,0.36373820969027154,0.27789534737298077,0.3761427937527905,0.37641381029689847,0.16858924091548952,0.19920179585763328,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.33694335895832495
W,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0923374307880422,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.37375350926859263,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.476244964777958,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2637231902017265,0.10687291714825588,0.11127101848886531,0.10853696532926066,0.13310035948084992,0.20112643597747118,-1.0,0.07672929560827119,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Re,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2743030025714286,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.24392292699999998,-1.0,-1.0,-1.0,-1.0,0.040869139,0.27704411,0.519754323,0.5212185890000001,0.5360731250000002,0.068990944,0.53257845,0.1176479765,0.173265654,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5685983836747892
Os,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.08920250960000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.071544404,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ir,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.24022315499999997,-1.0,-1.0,-1.0,-1.0,-1.0,0.020727738250900702,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.345548961,-1.0,-1.0,0.344814038,-1.0,-1.0,0.1245912714757564,-1.0,0.30562424400000004,-1.0,-1.0,-1.0,-1.0,-1.0,0.24370286500000005,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Pt,-1.0,-1.0,-1.0,-1.0,0.6969828762447076,0.7704413024925718,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6784060910130348,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6456092634325024,0.7308941699280465,0.7566243974232745,0.8003803904427301,0.7123647578513926,0.7459480625503253,0.9093950036564918,-1.0,-1.0,-1.0,0.6675021404966477,-1.0,0.6537298247825459,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5816226011234462,-1.0,-1.0,-1.0,0.7298015984067777,0.4512194144144749,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.04604138951739695,-1.0,-1.0,0.080625163565876,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5921522611086109,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5216736742902143,-1.0,0.5730481408308371,-1.0,0.0391454341540002
Au,-1.0,-1.0,-1.0,-1.0,0.7168008243252912,0.8852865547565318,0.8076163436934339,-1.0,-1.0,-1.0,0.4158047881828329,-1.0,0.7544179979597956,-1.0,0.613664742927186,-1.0,-1.0,-1.0,0.23607078425905922,-1.0,0.8134288649489054,0.7296890752030758,0.7687935040481783,0.8026448253359102,0.7684778500369864,0.5477974415264522,0.8386886601216504,0.9224917658233918,0.6220652313291353,-1.0,0.4872496545572159,-1.0,0.6479919177326801,-1.0,-1.0,-1.0,0.4654787424352882,-1.0,0.666547131877897,-1.0,0.7087472450909238,0.9515590275,-1.0,0.8430721864999999,0.7606585021068909,0.6532441135,0.21821104200000002,-1.0,0.6245805011314487,-1.0,0.5501250266601556,-1.0,0.648683572,-1.0,-1.0,-1.0,0.6875997178216503,0.5672601510609954,0.5990137210225613,0.6073401053279837,-1.0,0.6789209064549465,0.6004676475995925,0.6574605962200664,0.6071156463496271,0.6430336942004219,0.6392260454004841,0.6501585354355106,0.6176936301057141,0.8392812174357568,0.6584609426457284,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5216736742902143,-1.0,-1.0,0.6255898807843585,0.626433288,0.6376460943445567
Hg,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4593738296531571,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3010410489959225,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8341426939026029,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7710321083347771,-1.0,-1.0
Tl,-1.0,-1.0,0.7555406175,-1.0,0.8028121739643049,0.8887432844405327,0.9487663749999999,-1.0,-1.0,-1.0,0.38368815,-1.0,0.6493264866435606,-1.0,0.7155255443859424,-1.0,-1.0,-1.0,-1.0,-1.0,0.4047808256346669,0.4494299537705995,0.5199847434696233,0.5412235904766004,0.5598570935589167,0.37435509053529237,0.6150170037679492,0.6471845812500001,0.7879758037147528,-1.0,0.48399863247555486,-1.0,0.6104981229109949,-1.0,0.8652227516948985,-1.0,0.5903954333333333,-1.0,0.2639916839088961,-1.0,0.5040287733736445,0.41980376624999993,-1.0,0.34541008500000003,0.4929151634752202,-1.0,0.5892573694888281,-1.0,0.264260702487469,-1.0,0.569518589127487,-1.0,0.7032363854113594,-1.0,-1.0,-1.0,0.4159340614259064,0.5023006256755821,0.4346445419778668,0.34342200827896896,-1.0,0.3638796672778351,0.32580493025162244,0.33076252646527565,0.36170180437398275,0.31338421983755893,0.31756608104363043,0.22587545989725483,0.2349872959310177,0.3755551667183073,0.39126712422602505,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5730481408308371,0.6255898807843585,0.7710321083347771,-1.0,-1.0,0.5266242241044551
Pb,-1.0,-1.0,-1.0,-1.0,0.5297531810536061,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0561386400000001,-1.0,0.800973927,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.06771999,-1.0,0.927809766,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7121226611465504,-1.0,0.602577765,-1.0,-1.0,-1.0,-1.0,-1.0,0.1900454453722728,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.665724655,-1.0,-1.0,-1.0,0.468862791,-1.0,-1.0,-1.0,-1.0,-1.0,0.09316258162176205,-1.0,0.039074540518345496,0.08403884091373637,-1.0,0.1102746207154356,0.35185262799988876,0.10831624199108995,0.179335107297558,0.19673510530537622,0.2102170078978299,0.22228045414083183,0.23302802221517432,-1.0,0.2503213865876952,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.626433288,-1.0,-1.0,-1.0,0.38786711012425373
Bi,-1.0,-1.0,1.059799256875,-1.0,0.8543170607198368,0.8655757141,0.9578540205302534,-1.0,0.919815045246294,-1.0,0.7160876304166667,-1.0,0.8553148600015895,-1.0,0.5164063385134554,-1.0,0.27440899621373405,-1.0,0.49977901633392263,0.555071289,0.5372501128803036,0.7494279999129646,0.5426757374544249,0.7094394557036685,0.5230466331738066,0.569735660606079,0.6816284384216957,0.4614458759583335,0.6029801877752504,-1.0,0.6903251424813226,-1.0,0.6084181047473558,0.6727228923584342,-1.0,-1.0,0.621526703125,0.3295088598583393,0.3818904305539691,-1.0,0.5612496746100064,0.807645223125,-1.0,0.31964951670904695,0.6793848819771838,-1.0,0.7023737304433033,0.502499462,0.5212245052351436,0.1279060402360911,0.3404430414832668,0.5055186691811695,0.5516115636534032,-1.0,-1.0,-1.0,0.3666354161493716,0.43579325315792905,0.3248438679832747,0.3291666373545331,-1.0,0.3528034457704158,0.29721425917580613,0.41725836760715385,0.3893111569118153,0.41366115228664985,0.43709650145910034,0.45853760349951855,0.45654225995589687,0.5020387253918186,0.40406403878272984,-1.0,0.33694335895832495,-1.0,0.5685983836747892,-1.0,-1.0,0.0391454341540002,0.6376460943445567,-1.0,0.5266242241044551,0.38786711012425373,-1.0
