,H,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Kr,Rb,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Xe,Cs,Ba,La,Ce,Pr,Nd,Pm,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi
Zn,-1.0,-1.0,-1.0,0.5674844500066587,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21400107243365302,-1.0,-1.0,-1.0,0.46689004699018977,-1.0,-1.0,-1.0,0.46765733876610677,0.99495027,1.0849202502638,0.6823918044721515,0.2727057866080815,0.25127141868976477,0.25469636198746154,0.24078233538868696,0.3156399765575184,0.303572459551982,-1.0,0.10662114166106129,-1.0,0.41584455139711,0.5104293944,-1.0,-1.0,-1.0,0.581976936776796,-1.0,-1.0,0.971755380282446,-1.0,-1.0,0.50024955125,-1.0,0.47394494501657325,0.7070971789960947,0.3920053755551753,-1.0,0.7280045381988274,-1.0,-1.0,-1.0,-1.0,-1.0,0.6225141645475225,-1.0,1.18656518,1.29901521,-1.0,-1.0,-1.0,0.6651078070976785,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.625669899629459,-1.0,-1.0,-1.0,0.4717470633008846,-1.0,-1.0,-1.0,0.46146274380887137,-1.0,0.6050391806306092,0.7118775421910203,0.5721446866580848,-1.0
Ga,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10662114166106129,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ge,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
As,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.42246140244205255,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.73922544705219,-1.0,-1.0,-1.0,-1.0,0.3808066297889955,-1.0,0.4174985502694589,0.278231379577712,0.3801027906434165,0.41584455139711,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5707395499081342,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3789083473220276,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8184665190587761,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.46511567537365844,-1.0,-1.0,-1.0,-1.0,-1.0,0.45243630658674805,-1.0,0.6349062747620482,-1.0
Se,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8485690880000001,-1.0,-1.0,-1.0,0.363588095,-1.0,-1.0,-1.0,0.574205398,-1.0,-1.0,-1.0,-1.0,0.566747101,-1.0,0.47079465249999997,0.555435524,0.4966813306587521,0.5104293944,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6247016400833334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6524507930000001,-1.0,-1.0,-1.0,0.49472434911428215,-1.0,-1.0,-1.0,0.66074922375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6486821890000001,0.38046276300000004,0.5741139703743123,-1.0
Br,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9213865078875918,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6743016599117421,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9264843232028034,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6958509876529518,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Kr,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Rb,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Sr,-1.0,-1.0,-1.0,0.8659396849603772,-1.0,0.8309436776668404,0.7705555075,-1.0,-1.0,-1.0,-1.0,0.6286489045976789,-1.0,-1.0,-1.0,0.7235082440974265,-1.0,-1.0,-1.0,0.3559600704453026,0.7946593,1.3732556759576933,0.7441664470259532,0.4185638554751216,0.5989432972900929,0.5794610981095455,0.6185232916339968,0.6448263593313908,0.5622878014724254,0.581976936776796,-1.0,-1.0,0.5707395499081342,0.6247016400833334,0.6958509876529518,-1.0,-1.0,-1.0,-1.0,-1.0,1.0260450597395492,-1.0,-1.0,-1.0,-1.0,0.6696848027198856,0.6466480210291412,0.464335979347115,0.376364850781806,0.5733681729166671,-1.0,-1.0,-1.0,-1.0,-1.0,0.405991990175501,-1.0,0.22504524,0.09932214,-1.0,-1.0,-1.0,0.12144679252904234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6382245498155014,-1.0,-1.0,-1.0,-1.0,-1.0,0.5072532244012876,0.5475443348731999,0.30635463738826857,-1.0
Y,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Zr,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Nb,-1.0,-1.0,-1.0,1.090190779098092,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.908093490919065,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6230411237695888,0.7766929022330709,0.881009765205832,0.8187343218126566,-1.0,0.7810480121895197,-1.0,0.8813636611863633,0.9119244408807554,0.699977405,0.971755380282446,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0260450597395492,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.622375605,0.64847032,0.644102483558975,-1.0,1.32021903,-1.0,-1.0,-1.0,-1.0,-1.0,1.4880324051196756,-1.0,0.8010000719899991,0.9267229107327708,-1.0,-1.0,-1.0,0.9316444706835552,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.81707832,-1.0,1.161304725,-1.0
Mo,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
