,H,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Kr,Rb,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Xe,Cs,Ba,La,Ce,Pr,Nd,Pm,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi
H,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1729173485610248,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.09498645352992699,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.07149302625000001,-1.0
He,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Li,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0386086845932617,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10185425267755673,-1.0,-1.0,-1.0,-1.0,0.0436542040867548,-1.0,0.09357394693365333,0.0757479391168204,0.0528675820465746,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0515646162707486,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.08152248637751981,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Be,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.12730107812458316,-1.0,0.11268208899934389,0.0686805128194144,-1.0,-1.0,-1.0,0.0420704541180522,0.1655922584536863,0.25618836,0.18821351120316898,0.2085495625,0.183843824894552,0.11374946011121753,0.09567685422577435,0.14148745420312028,0.13632550579345548,0.12006091992556356,0.12779551922130034,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.13808600557025344,0.04614252385473736,-1.0,0.16440836,-1.0,-1.0,-1.0,-1.0,0.14293028250088477,0.27063251851265135,0.1528990649626152,-1.0,0.15806469750000002,-1.0,-1.0,-1.0,-1.0,-1.0,0.14393071212803044,0.07457857853309356,0.514376365,0.15037151508714858,0.0789842798625132,-1.0,0.04843924767161194,0.191867483485494,0.046835930502667045,-1.0,-1.0,-1.0,0.0278016905517288,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.13962537393126012,-1.0,0.19458887266578442,-1.0,0.12428968974215097,0.05767886
B,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.07748167283783881,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.080387862,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0405136323332241,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.08692771584645731,-1.0
C,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1083279365,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15014025450000004,0.06679563341867945,-1.0,-1.0,-1.0,-1.0,0.085329579,-1.0,-1.0,-1.0,-1.0,0.10949003699999998,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11085506333333335,0.07543486708955978,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0530717289385654,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1542583847205169,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11640618359675237,-1.0
N,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.047399382250000004,-1.0,-1.0,0.2986772675,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3332475275,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2895266225,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0817437546168606,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.22331588153895354,-1.0,-1.0,-1.0
O,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
F,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0959176625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.05586175125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0568034053125,-1.0
Ne,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Na,-1.0,-1.0,-1.0,-1.0,-1.0,0.1083279365,-1.0,-1.0,-1.0,-1.0,-1.0,0.15481617623161914,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.09346881005384884,-1.0,-1.0,-1.0,-1.0,0.07919162783190983,0.0886983997368252,0.10269642954193907,0.05077918650872215,0.1381010040642939,0.054601400744360984,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0548577075206098,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.09139292291527244,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.04400127041195,-1.0
Mg,0.1729173485610248,-1.0,0.0386086845932617,0.12730107812458316,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15481617623161914,-1.0,-1.0,0.09179406297604345,0.11948163476640374,0.06241414850593233,-1.0,-1.0,-1.0,0.11534735000090296,0.08231288372969495,0.11786126833056902,0.14831511533527267,0.12166092354614848,0.08344968177950196,0.07091822952715857,0.07018494122395481,0.07065321194340911,0.0867720127609295,0.05818828758771991,-1.0,0.1450309965982232,0.048115709325430404,0.06487972470015478,0.1339161788100193,-1.0,0.08967993882389381,0.10726899394545986,0.12049543868699508,0.0555723537760974,0.24409506755904928,0.0936005798984964,-1.0,-1.0,0.034842967837288304,0.10578758235395405,0.21474369471976212,0.09761523388565388,0.041913343152216405,0.13949627050724536,-1.0,0.08905836585805127,-1.0,-1.0,-1.0,0.12622818832906751,-1.0,0.38947235,0.2257577615644997,0.0752098968123429,-1.0,0.11126764514894275,0.12351600319946812,-1.0,0.10374633612007746,-1.0,-1.0,-1.0,0.12651413350000001,0.11565033963452216,-1.0,-1.0,-1.0,0.09517990604801942,0.07356651033333335,0.088485273,-1.0,0.040084811025727106,-1.0,0.1108606991075122,0.2505543301801017,0.12090733054471943,-1.0
Al,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16739823920229108,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11571092,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Si,-1.0,-1.0,-1.0,0.11268208899934389,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.09179406297604345,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.08235549552952266,-1.0,-1.0,-1.0,-1.0,-1.0,0.1943338277737586,0.1079142984941592,0.10792680589314389,0.06223150854034849,0.08341449562499999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.12112490708261518,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1253217584972239,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16279841377648266,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0838499383230012,-1.0,-1.0,-1.0
P,-1.0,-1.0,-1.0,0.0686805128194144,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11948163476640374,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0676754830166827,-1.0,-1.0,-1.0,-1.0,0.060248512478367995,-1.0,0.04234764089745803,0.07901485394709969,0.056954133906192334,0.08516895377356162,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0627530133787284,-1.0,-1.0,-1.0,-1.0,-1.0,0.053648617499999995,-1.0,-1.0,-1.0,0.11734501098422175,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.05837580528576363,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.05921589931900295,-1.0,0.07313312300033141,-1.0
S,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0959176625,-1.0,-1.0,0.06241414850593233,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10144067843316898,-1.0,0.29885530600000004,0.167629493,-1.0,0.10107916653200451,0.07333,0.14282879270173532,0.10207737947716566,0.06983182486531309,0.0791940142484312,-1.0,-1.0,-1.0,0.119040758,-1.0,-1.0,-1.0,0.09018861701008134,-1.0,0.140445795,-1.0,-1.0,0.130577946,-1.0,-1.0,0.2045303439367403,-1.0,0.1050628370215004,-1.0,-1.0,-1.0,0.0698008398125,-1.0,-1.0,-1.0,0.06961195768065113,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10278975047174314,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0829065756875,-1.0,-1.0,-1.0,-1.0,-1.0,0.09568838489718776,-1.0,0.12726894847970052,-1.0
Cl,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.047399382250000004,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1714343008570282,-1.0,-1.0,0.213110473,-1.0,-1.0,-1.0,-1.0,-1.0,0.03472726968434755,-1.0,-1.0,-1.0,-1.0,0.1347138545,0.057761906670848795,-1.0,-1.0,0.12495839613477311,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.28258743900000005,-1.0,0.1513916595,-1.0,-1.0,-1.0,0.08586102790889148,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.07378069703125,-1.0
Ar,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
K,-1.0,-1.0,-1.0,0.0420704541180522,-1.0,0.15014025450000004,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0324514881512755,-1.0,-1.0,-1.0,-1.0,0.036395782453003206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1010771153528652,-1.0,0.1487889313099356,-1.0,-1.0,-1.0,-1.0,-1.0,0.0517170932513724,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.045274039249999995,-1.0
Ca,-1.0,-1.0,0.10185425267755673,0.1655922584536863,0.07748167283783881,0.06679563341867945,0.2986772675,-1.0,-1.0,-1.0,0.09346881005384884,0.11534735000090296,0.16739823920229108,0.08235549552952266,0.0676754830166827,0.10144067843316898,0.1714343008570282,-1.0,-1.0,-1.0,0.34840911,0.09642661678687069,0.0897968674385455,0.14430058526291348,0.11190246773751347,0.12314992717233177,0.1222016894962365,0.1127218910060914,0.10944167038514949,0.11268804642846314,0.06633324947547235,0.1085293383498214,0.21135971628460637,0.06496166535627791,0.1684208257631667,-1.0,0.2436067632092917,0.08991834848827493,0.07928785540486759,0.05538191595330645,0.13193893017608932,0.07259996822148523,0.06196712659237225,0.07313852066114826,0.08458493476058022,0.12305613566758838,0.3509076479577868,0.09061525882013562,0.14755137848439026,0.08509034793280718,0.09326409799644313,0.10032004902392505,-1.0,-1.0,-1.0,0.12151812856245478,0.11463232785543026,0.03355596437990473,0.03583728678821037,0.06685649324772343,-1.0,0.10834874786831875,0.09711831975365302,0.099576448,0.07446668484131484,0.07830019846056217,0.087681885,0.07938336348731534,0.09281719925000001,0.13967717872569282,0.09884666046386013,0.12161536,-1.0,0.11169793872293617,0.0926004421,0.11391946174975524,0.08547748733333334,0.07901287495964857,-1.0,0.14888502991605598,0.1718252059248409,0.09872540803939857,-1.0
Sc,-1.0,-1.0,-1.0,0.25618836,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.08231288372969495,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.34840911,-1.0,0.3463309878134266,0.28793690250000004,-1.0,0.1665068189442742,0.0575401872641568,0.17340881248487441,0.08028478472923094,0.08096656769458753,0.12490351,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.34840897,-1.0,-1.0,0.27770215722297836,-1.0,-1.0,-1.0,-1.0,0.23057007999999998,0.5280675349999999,0.34840889,-1.0,0.22971343,-1.0,-1.0,-1.0,-1.0,-1.0,0.34840902,-1.0,0.34840911,0.34840894,-1.0,-1.0,-1.0,0.34840906,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.374661965,-1.0,0.26183908609446394,-1.0
Ti,-1.0,-1.0,-1.0,0.18821351120316898,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11786126833056902,-1.0,-1.0,-1.0,0.29885530600000004,-1.0,-1.0,-1.0,0.09642661678687069,0.3463309878134266,-1.0,0.18675463073393683,-1.0,0.08795335813986432,0.083339566,0.10567492817329147,0.2206002845938388,0.1528475915331236,0.221712824127328,-1.0,-1.0,-1.0,0.1897576721666667,-1.0,-1.0,-1.0,0.24595140095439594,-1.0,-1.0,0.146028569158857,-1.0,-1.0,-1.0,-1.0,0.18300179426237143,0.23154238914925562,0.15319031591023835,-1.0,0.17475215122151616,-1.0,-1.0,-1.0,-1.0,-1.0,0.2580372666249415,-1.0,0.5478189964205725,0.5478188630872446,-1.0,-1.0,-1.0,0.36899268280685815,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1005335593585246,-1.0,0.2562596206930458,-1.0
V,-1.0,-1.0,-1.0,0.2085495625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.14831511533527267,-1.0,-1.0,-1.0,0.167629493,0.213110473,-1.0,-1.0,0.0897968674385455,0.28793690250000004,0.18675463073393683,-1.0,-1.0,0.08806605659770818,0.033252329022678606,0.06699496427473553,0.10947996666344854,0.1072922534488812,0.15883867033507537,-1.0,-1.0,-1.0,0.259238252,-1.0,-1.0,-1.0,0.24348443535410969,-1.0,-1.0,0.1203273275,-1.0,-1.0,-1.0,-1.0,0.0942817175,0.27695835125,0.17109642689761878,-1.0,0.11454369619114896,-1.0,-1.0,-1.0,-1.0,-1.0,0.18627399059608601,-1.0,0.46894753999999994,0.46894737000000003,-1.0,-1.0,-1.0,0.2520390759786771,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.18259445928328905,-1.0,0.17311874700177776,-1.0
Cr,-1.0,-1.0,-1.0,0.183843824894552,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.12166092354614848,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.14430058526291348,-1.0,-1.0,-1.0,-1.0,0.12920637051748954,0.07198907495161037,0.10254361967778654,0.10209237529687301,0.05160397475143569,0.0884040512372202,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.18168798438439943,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10461293118314646,-1.0,0.3187658571656408,-1.0,-1.0,-1.0,-1.0,-1.0,0.09846745797881282,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15683483113700933,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.20062010114186232,0.40184823371604,0.12642172791468428,-1.0
Mn,-1.0,-1.0,0.0436542040867548,0.11374946011121753,-1.0,0.085329579,-1.0,-1.0,-1.0,-1.0,0.07919162783190983,0.08344968177950196,-1.0,-1.0,0.060248512478367995,0.10107916653200451,-1.0,-1.0,0.0324514881512755,0.11190246773751347,0.1665068189442742,0.08795335813986432,0.08806605659770818,0.12920637051748954,-1.0,0.07437543473631976,0.07712257265977386,0.08161964797548091,0.09184838963334946,0.0756472173050311,0.05589448885705591,-1.0,0.09099319639158598,0.09498784399845898,-1.0,-1.0,0.06196596653457118,0.1348106803689157,0.141364215,0.09585575462500001,0.1249425375,0.15155390477117692,-1.0,0.11460557833333333,-1.0,0.137227529202485,0.12914108746454223,0.09576693094586812,0.2087988759701042,0.12772366012803935,0.1498247341916522,0.21159474787500002,-1.0,-1.0,-1.0,0.13598276926637234,0.1646974961308028,0.46711904499999995,0.23033615943888652,0.08854428508572124,-1.0,0.08486402024999999,0.12358631731936871,-1.0,0.06456375476611673,-1.0,-1.0,-1.0,0.11104942599999999,0.09053047109382584,-1.0,-1.0,0.08539884875,0.10585905112166386,0.15727586137552377,-1.0,0.1215314605,0.18035261050015142,-1.0,0.12973269647154276,0.16400722503278248,0.10945831856769173,0.33715579182831257
Fe,-1.0,-1.0,-1.0,0.09567685422577435,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0886983997368252,0.07091822952715857,-1.0,0.1943338277737586,-1.0,0.07333,-1.0,-1.0,-1.0,0.12314992717233177,0.0575401872641568,0.083339566,0.033252329022678606,0.07198907495161037,0.07437543473631976,-1.0,0.06864401414708887,0.07097367465169557,0.1081779455735108,0.08204793813371786,-1.0,0.080605032,-1.0,0.12872237103245326,-1.0,-1.0,0.05034539554946091,0.1307463818881512,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11281043101277466,-1.0,0.09257562865692404,0.10665755038291058,0.09352556760884108,0.05903632500000001,-1.0,-1.0,-1.0,-1.0,0.14793267045953776,-1.0,-1.0,0.10014636288742526,0.197405714149884,-1.0,0.1504747991577473,0.08648685223579243,0.172129778,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.19628272725,0.17422254800000003,0.10803582725000001,0.0765055845,-1.0,-1.0,-1.0,0.1337625090611885,-1.0,0.08689810483214859,-1.0
Co,-1.0,-1.0,0.09357394693365333,0.14148745420312028,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10269642954193907,0.07018494122395481,-1.0,0.1079142984941592,0.04234764089745803,0.14282879270173532,-1.0,-1.0,-1.0,0.1222016894962365,0.17340881248487441,0.10567492817329147,0.06699496427473553,0.10254361967778654,0.07712257265977386,0.06864401414708887,-1.0,0.072940024161825,0.08222612378709784,0.07906630002886014,-1.0,0.06790672417378885,0.1777123888724858,0.0941489822071561,0.13059807810941,-1.0,-1.0,0.125004457563544,0.13408785674378965,0.0504394436227218,0.12623991,-1.0,-1.0,-1.0,-1.0,0.11273331853266687,0.1706492229967755,0.11825148161598087,0.068259167299971,0.11913699998635852,-1.0,0.07744190260000001,-1.0,-1.0,-1.0,0.1376159147499969,0.12814217586055304,0.49458464,0.2835996392025925,0.12759563360138737,-1.0,0.15089401725298804,0.12743425341224704,0.13714198633333335,0.09902407645533814,0.11070566141061773,0.16123502887500002,0.1093450054667382,0.1661132905,0.15753433565541555,0.06909750342358231,-1.0,-1.0,0.1015324724402194,0.10889311912500002,0.048605446,-1.0,0.08357320694790289,-1.0,0.118415149459885,0.2597483083805068,0.12573208641356926,-1.0
Ni,-1.0,-1.0,0.0757479391168204,0.13632550579345548,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.05077918650872215,0.07065321194340911,0.11571092,0.10792680589314389,0.07901485394709969,0.10207737947716566,-1.0,-1.0,-1.0,0.1127218910060914,0.08028478472923094,0.2206002845938388,0.10947996666344854,0.10209237529687301,0.08161964797548091,0.07097367465169557,0.072940024161825,-1.0,0.10738754949553392,0.11167532687243151,-1.0,-1.0,0.056326818843052,0.0577107315204588,-1.0,-1.0,-1.0,0.10922656784512118,0.10934207453308896,0.0507052245961437,0.24177476758225228,0.0906640997067692,-1.0,0.07218394,0.08513305699744085,0.12888082634389597,0.22370620212684822,0.12376958619781604,0.037921604085770604,0.13923262787388369,-1.0,0.11333718950000002,-1.0,-1.0,-1.0,0.16040061317941068,-1.0,0.38283624,0.2206653350752697,-1.0,-1.0,0.1209751149266475,0.11838578334524472,-1.0,0.07353019559768989,-1.0,-1.0,-1.0,0.137733289,0.1054583108627164,-1.0,-1.0,-1.0,0.07191829705685436,0.17669446525000002,0.11340559430852609,-1.0,0.11070372763290617,-1.0,0.12056875294563699,0.1374219954942738,0.1380503272428459,0.058629955625
