struct,exp,EAH
"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[4.120356, 0.0, 0.0], [0.0, 4.120356, 0.0], [0.0, 0.0, 4.120356]], ""pbc"": [true, true, true], ""a"": 4.120356, ""b"": 4.120356, ""c"": 4.120356, ""alpha"": 90.0, ""beta"": 90.0, ""gamma"": 90.0, ""volume"": 69.95265822570208}, ""properties"": {}, ""sites"": [{""species"": [{""element"": ""Hf"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.5], ""properties"": {""magmom"": 0.001}, ""label"": ""Hf"", ""xyz"": [2.060178, 2.060178, 2.060178]}, {""species"": [{""element"": ""Th"", ""occu"": 1}], ""abc"": [0.0, 0.0, 0.0], ""properties"": {""magmom"": 0.016}, ""label"": ""Th"", ""xyz"": [0.0, 0.0, 0.0]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.0], ""properties"": {""magmom"": -0.0}, ""label"": ""O"", ""xyz"": [2.060178, 2.060178, 0.0]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [0.5, 0.0, 0.5], ""properties"": {""magmom"": -0.0}, ""label"": ""O"", ""xyz"": [2.060178, 0.0, 2.060178]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [0.0, 0.5, 0.5], ""properties"": {""magmom"": -0.0}, ""label"": ""O"", ""xyz"": [0.0, 2.060178, 2.060178]}]}",False,0.6684135252499971
"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[4.076656, 0.0, 0.0], [0.0, 4.076656, 0.0], [0.0, 0.0, 4.076656]], ""pbc"": [true, true, true], ""a"": 4.076656, ""b"": 4.076656, ""c"": 4.076656, ""alpha"": 90.0, ""beta"": 90.0, ""gamma"": 90.0, ""volume"": 67.7504521495989}, ""properties"": {}, ""sites"": [{""species"": [{""element"": ""Hf"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.5], ""properties"": {""magmom"": -0.001}, ""label"": ""Hf"", ""xyz"": [2.038328, 2.038328, 2.038328]}, {""species"": [{""element"": ""Zn"", ""occu"": 1}], ""abc"": [0.0, 0.0, 0.0], ""properties"": {""magmom"": -0.0}, ""label"": ""Zn"", ""xyz"": [0.0, 0.0, 0.0]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.0], ""properties"": {""magmom"": 0.0}, ""label"": ""O"", ""xyz"": [2.038328, 2.038328, 0.0]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [0.5, 0.0, 0.5], ""properties"": {""magmom"": 0.007}, ""label"": ""O"", ""xyz"": [2.038328, 0.0, 2.038328]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [0.0, 0.5, 0.5], ""properties"": {""magmom"": 0.007}, ""label"": ""O"", ""xyz"": [0.0, 2.038328, 2.038328]}]}",False,0.6870288144999971
"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[3.82031, 0.0, 0.0], [0.0, 3.82031, 0.0], [0.0, 0.0, 3.82031]], ""pbc"": [true, true, true], ""a"": 3.82031, ""b"": 3.82031, ""c"": 3.82031, ""alpha"": 90.0, ""beta"": 90.0, ""gamma"": 90.0, ""volume"": 55.756540033335796}, ""properties"": {}, ""sites"": [{""species"": [{""element"": ""Hg"", ""occu"": 1}], ""abc"": [0.0, 0.0, 0.0], ""properties"": {""magmom"": 0.0}, ""label"": ""Hg"", ""xyz"": [0.0, 0.0, 0.0]}, {""species"": [{""element"": ""Ge"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.5], ""properties"": {""magmom"": 0.0}, ""label"": ""Ge"", ""xyz"": [1.910155, 1.910155, 1.910155]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.0], ""properties"": {""magmom"": 0.0}, ""label"": ""O"", ""xyz"": [1.910155, 1.910155, 0.0]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [0.5, 0.0, 0.5], ""properties"": {""magmom"": 0.0}, ""label"": ""O"", ""xyz"": [1.910155, 0.0, 1.910155]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [0.0, 0.5, 0.5], ""properties"": {""magmom"": 0.0}, ""label"": ""O"", ""xyz"": [0.0, 1.910155, 1.910155]}]}",False,0.37525415250000005
"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[3.966927, 0.0, 0.0], [0.0, 3.966927, 0.0], [0.0, 0.0, 3.966927]], ""pbc"": [true, true, true], ""a"": 3.966927, ""b"": 3.966927, ""c"": 3.966927, ""alpha"": 90.0, ""beta"": 90.0, ""gamma"": 90.0, ""volume"": 62.425585703929045}, ""properties"": {}, ""sites"": [{""species"": [{""element"": ""Hg"", ""occu"": 1}], ""abc"": [0.0, 0.0, 0.0], ""properties"": {""magmom"": -0.006}, ""label"": ""Hg"", ""xyz"": [0.0, 0.0, 0.0]}, {""species"": [{""element"": ""Ir"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.5], ""properties"": {""magmom"": 0.098}, ""label"": ""Ir"", ""xyz"": [1.9834635, 1.9834635, 1.9834635]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.0], ""properties"": {""magmom"": 0.023}, ""label"": ""O"", ""xyz"": [1.9834635, 1.9834635, 0.0]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [0.5, 0.0, 0.5], ""properties"": {""magmom"": 0.023}, ""label"": ""O"", ""xyz"": [1.9834635, 0.0, 1.9834635]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [0.0, 0.5, 0.5], ""properties"": {""magmom"": 0.023}, ""label"": ""O"", ""xyz"": [0.0, 1.9834635, 1.9834635]}]}",False,0.40191207849999905
"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[3.954635, 0.0, 0.0], [0.0, 3.954635, 0.0], [0.0, 0.0, 3.954635]], ""pbc"": [true, true, true], ""a"": 3.954635, ""b"": 3.954635, ""c"": 3.954635, ""alpha"": 90.0, ""beta"": 90.0, ""gamma"": 90.0, ""volume"": 61.847082438291004}, ""properties"": {}, ""sites"": [{""species"": [{""element"": ""Hg"", ""occu"": 1}], ""abc"": [0.0, 0.0, 0.0], ""properties"": {""magmom"": -0.0}, ""label"": ""Hg"", ""xyz"": [0.0, 0.0, 0.0]}, {""species"": [{""element"": ""Os"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.5], ""properties"": {""magmom"": -0.001}, ""label"": ""Os"", ""xyz"": [1.9773175, 1.9773175, 1.9773175]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.0], ""properties"": {""magmom"": -0.0}, ""label"": ""O"", ""xyz"": [1.9773175, 1.9773175, 0.0]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [0.5, 0.0, 0.5], ""properties"": {""magmom"": -0.0}, ""label"": ""O"", ""xyz"": [1.9773175, 0.0, 1.9773175]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [0.0, 0.5, 0.5], ""properties"": {""magmom"": -0.0}, ""label"": ""O"", ""xyz"": [0.0, 1.9773175, 1.9773175]}]}",False,0.31646339499999704
"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[3.970706, 0.0, 0.0], [0.0, 3.970706, 0.0], [0.0, 0.0, 3.970706]], ""pbc"": [true, true, true], ""a"": 3.970706, ""b"": 3.970706, ""c"": 3.970706, ""alpha"": 90.0, ""beta"": 90.0, ""gamma"": 90.0, ""volume"": 62.604160522924644}, ""properties"": {}, ""sites"": [{""species"": [{""element"": ""Hg"", ""occu"": 1}], ""abc"": [0.0, 0.0, 0.0], ""properties"": {""magmom"": -0.022}, ""label"": ""Hg"", ""xyz"": [0.0, 0.0, 0.0]}, {""species"": [{""element"": ""Rh"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.5], ""properties"": {""magmom"": 0.767}, ""label"": ""Rh"", ""xyz"": [1.985353, 1.985353, 1.985353]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.0], ""properties"": {""magmom"": 0.051000000000000004}, ""label"": ""O"", ""xyz"": [1.985353, 1.985353, 0.0]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [0.5, 0.0, 0.5], ""properties"": {""magmom"": 0.145}, ""label"": ""O"", ""xyz"": [1.985353, 0.0, 1.985353]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [0.0, 0.5, 0.5], ""properties"": {""magmom"": 0.325}, ""label"": ""O"", ""xyz"": [0.0, 1.985353, 1.985353]}]}",False,0.40934945250000004
"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[3.944331, 0.0, 0.0], [0.0, 3.944331, 0.0], [0.0, 0.0, 3.944331]], ""pbc"": [true, true, true], ""a"": 3.944331, ""b"": 3.944331, ""c"": 3.944331, ""alpha"": 90.0, ""beta"": 90.0, ""gamma"": 90.0, ""volume"": 61.36490393041002}, ""properties"": {}, ""sites"": [{""species"": [{""element"": ""Hg"", ""occu"": 1}], ""abc"": [0.0, 0.0, 0.0], ""properties"": {""magmom"": -0.0}, ""label"": ""Hg"", ""xyz"": [0.0, 0.0, 0.0]}, {""species"": [{""element"": ""Ru"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.5], ""properties"": {""magmom"": -0.004}, ""label"": ""Ru"", ""xyz"": [1.9721655, 1.9721655, 1.9721655]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.0], ""properties"": {""magmom"": -0.0}, ""label"": ""O"", ""xyz"": [1.9721655, 1.9721655, 0.0]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [0.5, 0.0, 0.5], ""properties"": {""magmom"": -0.0}, ""label"": ""O"", ""xyz"": [1.9721655, 0.0, 1.9721655]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [0.0, 0.5, 0.5], ""properties"": {""magmom"": -0.001}, ""label"": ""O"", ""xyz"": [0.0, 1.9721655, 1.9721655]}]}",False,0.30147275250000105
"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[4.83811738, -0.0, -0.0], [0.0, 4.83811738, -0.0], [0.0, -0.0, 4.83811738]], ""pbc"": [true, true, true], ""a"": 4.83811738, ""b"": 4.83811738, ""c"": 4.83811738, ""alpha"": 90.0, ""beta"": 90.0, ""gamma"": 90.0, ""volume"": 113.2476509467386}, ""properties"": {}, ""sites"": [{""species"": [{""element"": ""Ho"", ""occu"": 1}], ""abc"": [0.0, 0.5, 0.5], ""properties"": {""magmom"": -0.0}, ""label"": ""Ho"", ""xyz"": [0.0, 2.41905869, 2.41905869]}, {""species"": [{""element"": ""Ho"", ""occu"": 1}], ""abc"": [0.5, 0.0, 0.5], ""properties"": {""magmom"": -0.0}, ""label"": ""Ho"", ""xyz"": [2.41905869, 0.0, 2.41905869]}, {""species"": [{""element"": ""Ho"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.0], ""properties"": {""magmom"": -0.0}, ""label"": ""Ho"", ""xyz"": [2.41905869, 2.41905869, 0.0]}, {""species"": [{""element"": ""Al"", ""occu"": 1}], ""abc"": [-0.0, -0.0, -0.0], ""properties"": {""magmom"": -0.0}, ""label"": ""Al"", ""xyz"": [0.0, 0.0, 0.0]}, {""species"": [{""element"": ""C"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.5], ""properties"": {""magmom"": 0.0}, ""label"": ""C"", ""xyz"": [2.41905869, 2.41905869, 2.41905869]}]}",True,0.0
"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[4.71952011, 0.0, -0.0], [0.0, 4.71952011, 0.0], [0.0, -0.0, 4.71952011]], ""pbc"": [true, true, true], ""a"": 4.71952011, ""b"": 4.71952011, ""c"": 4.71952011, ""alpha"": 90.0, ""beta"": 90.0, ""gamma"": 90.0, ""volume"": 105.12197771673038}, ""properties"": {}, ""sites"": [{""species"": [{""element"": ""Ho"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.0], ""properties"": {""magmom"": 0.0}, ""label"": ""Ho"", ""xyz"": [2.359760055, 2.359760055, 0.0]}, {""species"": [{""element"": ""Ho"", ""occu"": 1}], ""abc"": [0.5, 0.0, 0.5], ""properties"": {""magmom"": 0.0}, ""label"": ""Ho"", ""xyz"": [2.359760055, 0.0, 2.359760055]}, {""species"": [{""element"": ""Ho"", ""occu"": 1}], ""abc"": [0.0, 0.5, 0.5], ""properties"": {""magmom"": 0.0}, ""label"": ""Ho"", ""xyz"": [0.0, 2.359760055, 2.359760055]}, {""species"": [{""element"": ""Al"", ""occu"": 1}], ""abc"": [0.0, 0.0, 0.0], ""properties"": {""magmom"": 0.0}, ""label"": ""Al"", ""xyz"": [0.0, 0.0, 0.0]}, {""species"": [{""element"": ""N"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.5], ""properties"": {""magmom"": -0.0}, ""label"": ""N"", ""xyz"": [2.359760055, 2.359760055, 2.359760055]}]}",False,0.0
"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[5.274446, 0.0, 0.0], [0.0, 5.274446, 0.0], [0.0, 0.0, 5.274446]], ""pbc"": [true, true, true], ""a"": 5.274446, ""b"": 5.274446, ""c"": 5.274446, ""alpha"": 90.0, ""beta"": 90.0, ""gamma"": 90.0, ""volume"": 146.73393054302568}, ""properties"": {}, ""sites"": [{""species"": [{""element"": ""Ho"", ""occu"": 1}], ""abc"": [0.0, 0.5, 0.5], ""properties"": {""magmom"": -0.0}, ""label"": ""Ho"", ""xyz"": [0.0, 2.637223, 2.637223]}, {""species"": [{""element"": ""Ho"", ""occu"": 1}], ""abc"": [0.5, 0.0, 0.5], ""properties"": {""magmom"": -0.0}, ""label"": ""Ho"", ""xyz"": [2.637223, 0.0, 2.637223]}, {""species"": [{""element"": ""Ho"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.0], ""properties"": {""magmom"": -0.0}, ""label"": ""Ho"", ""xyz"": [2.637223, 2.637223, 0.0]}, {""species"": [{""element"": ""Ga"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.5], ""properties"": {""magmom"": -0.0}, ""label"": ""Ga"", ""xyz"": [2.637223, 2.637223, 2.637223]}, {""species"": [{""element"": ""C"", ""occu"": 1}], ""abc"": [0.0, 0.0, 0.0], ""properties"": {""magmom"": 0.0}, ""label"": ""C"", ""xyz"": [0.0, 0.0, 0.0]}]}",True,1.618684529
"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[5.5598849999999995, 0.0, 0.0], [0.0, 5.5598849999999995, 0.0], [0.0, 0.0, 5.5598849999999995]], ""pbc"": [true, true, true], ""a"": 5.5598849999999995, ""b"": 5.5598849999999995, ""c"": 5.5598849999999995, ""alpha"": 90.0, ""beta"": 90.0, ""gamma"": 90.0, ""volume"": 171.86895102859143}, ""properties"": {}, ""sites"": [{""species"": [{""element"": ""Ho"", ""occu"": 1}], ""abc"": [0.5, 0.0, 0.5], ""properties"": {""magmom"": 0.0}, ""label"": ""Ho"", ""xyz"": [2.7799424999999998, 0.0, 2.7799424999999998]}, {""species"": [{""element"": ""Ho"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.0], ""properties"": {""magmom"": 0.0}, ""label"": ""Ho"", ""xyz"": [2.7799424999999998, 2.7799424999999998, 0.0]}, {""species"": [{""element"": ""Ho"", ""occu"": 1}], ""abc"": [0.0, 0.5, 0.5], ""properties"": {""magmom"": -0.0}, ""label"": ""Ho"", ""xyz"": [0.0, 2.7799424999999998, 2.7799424999999998]}, {""species"": [{""element"": ""In"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.5], ""properties"": {""magmom"": -0.0}, ""label"": ""In"", ""xyz"": [2.7799424999999998, 2.7799424999999998, 2.7799424999999998]}, {""species"": [{""element"": ""C"", ""occu"": 1}], ""abc"": [0.0, 0.0, 0.0], ""properties"": {""magmom"": 0.0}, ""label"": ""C"", ""xyz"": [0.0, 0.0, 0.0]}]}",True,1.9560694859999992
"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[4.76233324, -0.0, 0.0], [-0.0, 4.76233324, 0.0], [-0.0, -0.0, 4.76233324]], ""pbc"": [true, true, true], ""a"": 4.76233324, ""b"": 4.76233324, ""c"": 4.76233324, ""alpha"": 90.0, ""beta"": 90.0, ""gamma"": 90.0, ""volume"": 108.00885060902125}, ""properties"": {}, ""sites"": [{""species"": [{""element"": ""Ho"", ""occu"": 1}], ""abc"": [0.5, 0.5, -0.0], ""properties"": {""magmom"": 0.0}, ""label"": ""Ho"", ""xyz"": [2.38116662, 2.38116662, 0.0]}, {""species"": [{""element"": ""Ho"", ""occu"": 1}], ""abc"": [-0.0, 0.5, 0.5], ""properties"": {""magmom"": 0.0}, ""label"": ""Ho"", ""xyz"": [0.0, 2.38116662, 2.38116662]}, {""species"": [{""element"": ""Ho"", ""occu"": 1}], ""abc"": [0.5, 0.0, 0.5], ""properties"": {""magmom"": 0.0}, ""label"": ""Ho"", ""xyz"": [2.38116662, 0.0, 2.38116662]}, {""species"": [{""element"": ""In"", ""occu"": 1}], ""abc"": [-0.0, 0.0, -0.0], ""properties"": {""magmom"": 0.0}, ""label"": ""In"", ""xyz"": [0.0, 0.0, 0.0]}, {""species"": [{""element"": ""N"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.5], ""properties"": {""magmom"": -0.0}, ""label"": ""N"", ""xyz"": [2.38116662, 2.38116662, 2.38116662]}]}",True,0.0
"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[4.86345615, 0.0, 0.0], [0.0, 4.86345615, 0.0], [-0.0, -0.0, 4.86345615]], ""pbc"": [true, true, true], ""a"": 4.86345615, ""b"": 4.86345615, ""c"": 4.86345615, ""alpha"": 90.0, ""beta"": 90.0, ""gamma"": 90.0, ""volume"": 115.03632884060738}, ""properties"": {}, ""sites"": [{""species"": [{""element"": ""Ho"", ""occu"": 1}], ""abc"": [0.5, 0.0, 0.0], ""properties"": {""magmom"": -0.0}, ""label"": ""Ho"", ""xyz"": [2.431728075, 0.0, 0.0]}, {""species"": [{""element"": ""Ho"", ""occu"": 1}], ""abc"": [0.0, 0.5, 0.0], ""properties"": {""magmom"": -0.0}, ""label"": ""Ho"", ""xyz"": [0.0, 2.431728075, 0.0]}, {""species"": [{""element"": ""Ho"", ""occu"": 1}], ""abc"": [0.0, 0.0, 0.5], ""properties"": {""magmom"": -0.0}, ""label"": ""Ho"", ""xyz"": [0.0, 0.0, 2.431728075]}, {""species"": [{""element"": ""Pb"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.5], ""properties"": {""magmom"": -0.0}, ""label"": ""Pb"", ""xyz"": [2.431728075, 2.431728075, 2.431728075]}, {""species"": [{""element"": ""C"", ""occu"": 1}], ""abc"": [0.0, 0.0, 0.0], ""properties"": {""magmom"": 0.0}, ""label"": ""C"", ""xyz"": [0.0, 0.0, 0.0]}]}",False,0.0
"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[5.57875, 0.0, 0.0], [0.0, 5.57875, 0.0], [0.0, 0.0, 5.57875]], ""pbc"": [true, true, true], ""a"": 5.57875, ""b"": 5.57875, ""c"": 5.57875, ""alpha"": 90.0, ""beta"": 90.0, ""gamma"": 90.0, ""volume"": 173.6243766542969}, ""properties"": {}, ""sites"": [{""species"": [{""element"": ""Ho"", ""occu"": 1}], ""abc"": [0.5, 0.0, 0.5], ""properties"": {""magmom"": 0.001}, ""label"": ""Ho"", ""xyz"": [2.789375, 0.0, 2.789375]}, {""species"": [{""element"": ""Ho"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.0], ""properties"": {""magmom"": 0.001}, ""label"": ""Ho"", ""xyz"": [2.789375, 2.789375, 0.0]}, {""species"": [{""element"": ""Ho"", ""occu"": 1}], ""abc"": [0.0, 0.5, 0.5], ""properties"": {""magmom"": 0.001}, ""label"": ""Ho"", ""xyz"": [0.0, 2.789375, 2.789375]}, {""species"": [{""element"": ""Sn"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.5], ""properties"": {""magmom"": -0.0}, ""label"": ""Sn"", ""xyz"": [2.789375, 2.789375, 2.789375]}, {""species"": [{""element"": ""C"", ""occu"": 1}], ""abc"": [0.0, 0.0, 0.0], ""properties"": {""magmom"": -0.002}, ""label"": ""C"", ""xyz"": [0.0, 0.0, 0.0]}]}",True,2.000656815333333
"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[5.579005, 0.0, 0.0], [0.0, 5.579005, 0.0], [0.0, 0.0, 5.579005]], ""pbc"": [true, true, true], ""a"": 5.579005, ""b"": 5.579005, ""c"": 5.579005, ""alpha"": 90.0, ""beta"": 90.0, ""gamma"": 90.0, ""volume"": 173.64818641803348}, ""properties"": {}, ""sites"": [{""species"": [{""element"": ""Ho"", ""occu"": 1}], ""abc"": [0.0, 0.5, 0.5], ""properties"": {""magmom"": -0.001}, ""label"": ""Ho"", ""xyz"": [0.0, 2.7895025, 2.7895025]}, {""species"": [{""element"": ""Ho"", ""occu"": 1}], ""abc"": [0.5, 0.0, 0.5], ""properties"": {""magmom"": -0.001}, ""label"": ""Ho"", ""xyz"": [2.7895025, 0.0, 2.7895025]}, {""species"": [{""element"": ""Ho"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.0], ""properties"": {""magmom"": -0.0}, ""label"": ""Ho"", ""xyz"": [2.7895025, 2.7895025, 0.0]}, {""species"": [{""element"": ""Tl"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.5], ""properties"": {""magmom"": 0.0}, ""label"": ""Tl"", ""xyz"": [2.7895025, 2.7895025, 2.7895025]}, {""species"": [{""element"": ""C"", ""occu"": 1}], ""abc"": [0.0, 0.0, 0.0], ""properties"": {""magmom"": 0.001}, ""label"": ""C"", ""xyz"": [0.0, 0.0, 0.0]}]}",True,1.928731187999997
"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[3.472833999999999, 0.0, 0.0], [0.0, 3.472833999999999, 0.0], [0.0, 0.0, 3.472833999999999]], ""pbc"": [true, true, true], ""a"": 3.472833999999999, ""b"": 3.472833999999999, ""c"": 3.472833999999999, ""alpha"": 90.0, ""beta"": 90.0, ""gamma"": 90.0, ""volume"": 41.884378363059355}, ""properties"": {}, ""sites"": [{""species"": [{""element"": ""Ho"", ""occu"": 1}], ""abc"": [0.0, 0.0, 0.0], ""properties"": {""magmom"": 0.0}, ""label"": ""Ho"", ""xyz"": [0.0, 0.0, 0.0]}, {""species"": [{""element"": ""B"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.5], ""properties"": {""magmom"": -0.0}, ""label"": ""B"", ""xyz"": [1.7364169999999994, 1.7364169999999994, 1.7364169999999994]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.0], ""properties"": {""magmom"": 0.0}, ""label"": ""O"", ""xyz"": [1.7364169999999994, 1.7364169999999994, 0.0]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [0.5, 0.0, 0.5], ""properties"": {""magmom"": 0.0}, ""label"": ""O"", ""xyz"": [1.7364169999999994, 0.0, 1.7364169999999994]}, {""species"": [{""element"": ""O"", ""occu"": 1}], ""abc"": [0.0, 0.5, 0.5], ""properties"": {""magmom"": 0.0}, ""label"": ""O"", ""xyz"": [0.0, 1.7364169999999994, 1.7364169999999994]}]}",False,0.871064864999998
"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[4.312194, 0.0, 0.0], [0.0, 4.312194, 0.0], [0.0, 0.0, 4.312194]], ""pbc"": [true, true, true], ""a"": 4.312194, ""b"": 4.312194, ""c"": 4.312194, ""alpha"": 90.0, ""beta"": 90.0, ""gamma"": 90.0, ""volume"": 80.1853211410746}, ""properties"": {}, ""sites"": [{""species"": [{""element"": ""Ho"", ""occu"": 1}], ""abc"": [0.0, 0.0, 0.0], ""properties"": {""magmom"": 0.0}, ""label"": ""Ho"", ""xyz"": [0.0, 0.0, 0.0]}, {""species"": [{""element"": ""B"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.5], ""properties"": {""magmom"": -0.0}, ""label"": ""B"", ""xyz"": [2.156097, 2.156097, 2.156097]}, {""species"": [{""element"": ""Pd"", ""occu"": 1}], ""abc"": [0.0, 0.5, 0.5], ""properties"": {""magmom"": -0.0}, ""label"": ""Pd"", ""xyz"": [0.0, 2.156097, 2.156097]}, {""species"": [{""element"": ""Pd"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.0], ""properties"": {""magmom"": 0.0}, ""label"": ""Pd"", ""xyz"": [2.156097, 2.156097, 0.0]}, {""species"": [{""element"": ""Pd"", ""occu"": 1}], ""abc"": [0.5, 0.0, 0.5], ""properties"": {""magmom"": 0.0}, ""label"": ""Pd"", ""xyz"": [2.156097, 0.0, 2.156097]}]}",True,0.112943182090912
"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[4.16588183, -0.0, 0.0], [-0.0, 4.16588183, 0.0], [-0.0, -0.0, 4.16588183]], ""pbc"": [true, true, true], ""a"": 4.16588183, ""b"": 4.16588183, ""c"": 4.16588183, ""alpha"": 90.0, ""beta"": 90.0, ""gamma"": 90.0, ""volume"": 72.29709375236472}, ""properties"": {}, ""sites"": [{""species"": [{""element"": ""Ho"", ""occu"": 1}], ""abc"": [-0.0, 0.0, -0.0], ""properties"": {""magmom"": -0.065}, ""label"": ""Ho"", ""xyz"": [0.0, 0.0, 0.0]}, {""species"": [{""element"": ""B"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.5], ""properties"": {""magmom"": -0.025}, ""label"": ""B"", ""xyz"": [2.082940915, 2.082940915, 2.082940915]}, {""species"": [{""element"": ""Rh"", ""occu"": 1}], ""abc"": [-0.0, 0.5, 0.5], ""properties"": {""magmom"": 0.268}, ""label"": ""Rh"", ""xyz"": [0.0, 2.082940915, 2.082940915]}, {""species"": [{""element"": ""Rh"", ""occu"": 1}], ""abc"": [0.5, 0.5, -0.0], ""properties"": {""magmom"": 0.268}, ""label"": ""Rh"", ""xyz"": [2.082940915, 2.082940915, 0.0]}, {""species"": [{""element"": ""Rh"", ""occu"": 1}], ""abc"": [0.5, 0.0, 0.5], ""properties"": {""magmom"": 0.268}, ""label"": ""Rh"", ""xyz"": [2.082940915, 0.0, 2.082940915]}]}",True,0.0
