file,formula,spacegroup_symbol,spacegroup_number,rp_like,rp_confidence,rp_stoich_score,octa_fraction_rp_score,layered_network_score,anion_to_cation_ratio,octahedral_site_count,octahedral_fraction_of_cations,largest_octa_network_fraction,a_site_coordination_fraction,corner_sharing_fraction,b_octahedral_site_count,b_site_octa_fraction,b_largest_octa_network_fraction,b_corner_sharing_fraction,b_mean_octa_neighbor_degree,b_connectivity_score,A_element,B_element,X_element,A_oxidation_state,B_oxidation_state,X_oxidation_state,A_shannon_radius,B_shannon_radius,X_shannon_radius,A_shannon_cn,B_shannon_cn,X_shannon_cn,A_shannon_spin,B_shannon_spin,X_shannon_spin,error
data/cifs/Cr2CoO4_mp-20758.cif,Cr2 Co1 O4,Fd-3m,227,False,0.55,1.0,0.0,0.0,1.333333,32,0.666667,1.0,0.0,0.0,32,1.0,1.0,0.0,6.0,1.0,Cr,Co,O,3.0,2.0,-2.0,0.615,0.745,1.350,VI,VI,II,none,High Spin,none,
data/cifs/Cr2CoS4_mp-21299.cif,Cr2 Co1 S4,Fd-3m,227,False,0.55,1.0,0.0,0.0,1.333333,32,0.666667,1.0,0.0,0.0,32,1.0,1.0,0.0,6.0,1.0,Cr,Co,S,3.0,2.0,-2.0,0.615,0.745,1.840,VI,VI,VI,none,High Spin,none,
data/cifs/Cr2CoSe4_mp-1078160.cif,Cr2 Co1 Se4,C2/m,12,False,0.55,1.0,0.0,0.5,1.333333,24,1.0,0.25,0.0,0.0,8,1.0,0.25,0.0,1.0,0.5,Cr,Co,Se,3.0,2.0,-2.0,0.615,0.745,1.980,VI,VI,VI,none,High Spin,none,
data/cifs/Cr2CuO4_mp-1103973.cif,Cr2 Cu1 O4,I4_1/amd,141,False,0.55,1.0,0.0,0.0,1.333333,32,0.666667,1.0,0.0,0.0,32,1.0,1.0,0.0,6.0,1.0,Cr,Cu,O,3.0,2.0,-2.0,0.615,0.730,1.350,VI,VI,II,none,none,none,
data/cifs/Cr2CuO4_mp-504573.cif,Cr2 Cu1 O4,Fd-3m,227,False,0.55,1.0,0.0,0.0,1.333333,32,0.666667,1.0,0.0,0.0,32,1.0,1.0,0.0,6.0,1.0,Cr,Cu,O,3.0,2.0,-2.0,0.615,0.730,1.350,VI,VI,II,none,none,none,
data/cifs/Cr2CuS4_mp-22803.cif,Cr2 Cu1 S4,Fd-3m,227,False,0.55,1.0,0.0,0.0,1.333333,32,0.666667,1.0,0.0,0.0,32,1.0,1.0,0.0,6.0,1.0,Cr,Cu,S,3.0,2.0,-2.0,0.615,0.730,1.840,VI,VI,VI,none,none,none,
data/cifs/Cr2CuSe4_mp-3880.cif,Cr2 Cu1 Se4,Fd-3m,227,False,0.55,1.0,0.0,0.0,1.333333,32,0.666667,1.0,0.0,0.0,32,1.0,1.0,0.0,6.0,1.0,Cr,Cu,Se,3.0,2.0,-2.0,0.615,0.730,1.980,VI,VI,VI,none,none,none,
data/cifs/Cr2CuTe4_mp-22625.cif,Cr2 Cu1 Te4,Fd-3m,227,False,0.55,1.0,0.0,0.0,1.333333,32,0.666667,1.0,0.0,0.0,32,1.0,1.0,0.0,6.0,1.0,Cr,Cu,Te,3.0,2.0,-2.0,0.615,0.730,2.210,VI,VI,VI,none,none,none,
data/cifs/Cr2FeO4_mp-1104680.cif,Cr2 Fe1 O4,C2/m,12,False,0.55,1.0,0.0,0.0,1.333333,32,0.666667,1.0,0.0,0.0,32,1.0,1.0,0.0,6.0,1.0,Cr,Fe,O,3.0,2.0,-2.0,0.615,0.780,1.350,VI,VI,II,none,High Spin,none,
data/cifs/Cr2FeO4_mp-1192780.cif,Cr2 Fe1 O4,Pnma,62,False,0.55,1.0,0.0,0.0,1.333333,64,0.666667,1.0,0.0,0.571429,64,1.0,1.0,0.571429,7.0,1.0,Cr,Fe,O,3.0,2.0,-2.0,0.615,0.780,1.350,VI,VI,II,none,High Spin,none,
data/cifs/Cr2FeO4_mp-20168.cif,Cr2 Fe1 O4,I4_122,98,False,0.55,1.0,0.0,0.0,1.333333,32,0.666667,1.0,0.0,0.0,32,1.0,1.0,0.0,6.0,1.0,Cr,Fe,O,3.0,2.0,-2.0,0.615,0.780,1.350,VI,VI,II,none,High Spin,none,
data/cifs/Cr2FeS4_mp-1078247.cif,Cr2 Fe1 S4,C2/m,12,False,0.55,1.0,0.0,0.5,1.333333,24,1.0,0.25,0.0,0.0,8,1.0,0.25,0.0,1.0,0.5,Cr,Fe,S,3.0,2.0,-2.0,0.615,0.780,1.840,VI,VI,VI,none,High Spin,none,
data/cifs/Cr2FeS4_mp-21019.cif,Cr2 Fe1 S4,Fd-3m,227,False,0.55,1.0,0.0,0.0,1.333333,32,0.666667,1.0,0.0,0.0,32,1.0,1.0,0.0,6.0,1.0,Cr,Fe,S,3.0,2.0,-2.0,0.615,0.780,1.840,VI,VI,VI,none,High Spin,none,
data/cifs/Cr2FeSe4_mp-5749.cif,Cr2 Fe1 Se4,C2/m,12,False,0.55,1.0,0.0,0.5,1.333333,24,1.0,0.25,0.0,0.0,8,1.0,0.25,0.0,1.0,0.5,Cr,Fe,Se,3.0,2.0,-2.0,0.615,0.780,1.980,VI,VI,VI,none,High Spin,none,
data/cifs/Cr2HgO4_mp-21074.cif,Cr2 Hg1 O4,Fd-3m,227,False,0.55,1.0,0.0,0.0,1.333333,32,0.666667,1.0,0.0,0.0,32,1.0,1.0,0.0,6.0,1.0,Cr,Hg,O,3.0,2.0,-2.0,0.615,1.020,1.350,VI,VI,II,none,none,none,
data/cifs/Cr2HgS4_mp-15973.cif,Cr2 Hg1 S4,Fd-3m,227,False,0.55,1.0,0.0,0.0,1.333333,32,0.666667,1.0,0.0,0.0,32,1.0,1.0,0.0,6.0,1.0,Cr,Hg,S,3.0,2.0,-2.0,0.615,1.020,1.840,VI,VI,VI,none,none,none,
data/cifs/Cr2HgSe4_mp-5602.cif,Cr2 Hg1 Se4,Fd-3m,227,False,0.55,1.0,0.0,0.0,1.333333,32,0.666667,1.0,0.0,0.0,32,1.0,1.0,0.0,6.0,1.0,Cr,Hg,Se,3.0,2.0,-2.0,0.615,1.020,1.980,VI,VI,VI,none,none,none,
data/cifs/Cr2NiO4_mp-19303.cif,Cr2 Ni1 O4,P1,1,False,0.55,1.0,0.0,0.0,1.333333,32,0.666667,1.0,0.0,0.0,32,1.0,1.0,0.0,6.0,1.0,Cr,Ni,O,3.0,2.0,-2.0,0.615,0.690,1.350,VI,VI,II,none,none,none,
data/cifs/Cr2NiO4_mp-19344.cif,Cr2 Ni1 O4,C2/m,12,False,0.55,1.0,0.0,0.0,1.333333,32,0.666667,1.0,0.0,0.0,32,1.0,1.0,0.0,6.0,1.0,Cr,Ni,O,3.0,2.0,-2.0,0.615,0.690,1.350,VI,VI,II,none,none,none,
data/cifs/Cr2NiS4_mp-27512.cif,Cr2 Ni1 S4,C2/m,12,False,0.55,1.0,0.0,0.5,1.333333,24,1.0,0.25,0.0,0.0,8,1.0,0.25,0.0,1.0,0.5,Cr,Ni,S,3.0,2.0,-2.0,0.615,0.690,1.840,VI,VI,VI,none,none,none,
data/cifs/Cr2SiO4_mp-18800.cif,Cr2 Si1 O4,Fddd,70,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Cr,Si,O,2.0,4.0,-2.0,0.800,0.400,1.350,VI,VI,II,High Spin,none,none,
data/cifs/Cs(SO2)2_mp-29704.cif,Cs1 S2 O4,P2_1/c,14,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,S,Cs,O,3.5,1.0,-2.0,,1.670,1.350,,VI,II,,none,none,
data/cifs/Cs(SbS2)2_mp-8890.cif,Cs1 Sb2 S4,P-1,2,True,0.925,1.0,1.0,0.5,1.333333,16,0.333333,0.25,1.0,0.0,16,0.5,0.25,0.0,2.0,1.0,Sb,Cs,S,3.0,1.0,-1.75,0.760,1.670,,VI,VI,,none,none,,
data/cifs/Cs(SbSe2)2_mp-3312.cif,Cs1 Sb2 Se4,P-1,2,True,0.925,1.0,1.0,0.5,1.333333,16,0.333333,0.25,1.0,0.0,16,0.5,0.25,0.0,2.0,1.0,Sb,Cs,Se,3.0,1.0,-1.75,0.760,1.670,,VI,VI,,none,none,,
data/cifs/Cs2AgF4_mp-13649.cif,Cs2 Ag1 F4,I4/mmm,139,True,1.0,1.0,1.0,1.0,1.333333,8,0.333333,0.5,1.0,0.0,8,1.0,0.5,0.0,2.0,1.0,Cs,Ag,F,1.0,2.0,-1.0,1.880,0.940,1.285,XII,VI,II,none,none,none,
data/cifs/Cs2AgF4_mp-510565.cif,Cs2 Ag1 F4,Cmce,64,True,1.0,1.0,1.0,1.0,1.333333,16,0.333333,0.5,1.0,1.0,16,1.0,0.5,1.0,4.0,1.0,Cs,Ag,F,1.0,2.0,-1.0,1.880,0.940,1.285,XII,VI,II,none,none,none,
data/cifs/Cs2BeCl4_mp-1193604.cif,Cs2 Be1 Cl4,Pnma,62,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Cs,Be,Cl,1.0,2.0,-1.0,1.880,0.450,1.810,XII,VI,VI,none,none,none,
data/cifs/Cs2BeF4_mp-5013.cif,Cs2 Be1 F4,Pnma,62,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Cs,Be,F,1.0,2.0,-1.0,1.880,0.450,1.285,XII,VI,II,none,none,none,
data/cifs/Cs2CaF4_mp-15157.cif,Cs2 Ca1 F4,I4/mmm,139,True,1.0,1.0,1.0,1.0,1.333333,8,0.333333,0.5,1.0,0.0,8,1.0,0.5,0.0,2.0,1.0,Cs,Ca,F,1.0,2.0,-1.0,1.880,1.000,1.285,XII,VI,II,none,none,none,
data/cifs/Cs2CaH4_mp-697133.cif,Cs2 Ca1 H4,I4/mmm,139,False,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,H,Cs,,-1.0,1.0,,,1.670,,,VI,,,none,,
data/cifs/Cs2CdBr4_mp-1182453.cif,Cs2 Cd1 Br4,P2_1/c,14,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Cs,Cd,Br,1.0,2.0,-1.0,1.880,0.950,1.960,XII,VI,VI,none,none,none,
data/cifs/Cs2CdBr4_mp-1192554.cif,Cs2 Cd1 Br4,Pnma,62,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Cs,Cd,Br,1.0,2.0,-1.0,1.880,0.950,1.960,XII,VI,VI,none,none,none,
data/cifs/Cs2CdI4_mp-1103539.cif,Cs2 Cd1 I4,P2_1/m,11,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Cs,Cd,I,1.0,2.0,-1.0,1.880,0.950,2.200,XII,VI,VI,none,none,none,
data/cifs/Cs2CdI4_mp-568134.cif,Cs2 Cd1 I4,Pnma,62,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Cs,Cd,I,1.0,2.0,-1.0,1.880,0.950,2.200,XII,VI,VI,none,none,none,
data/cifs/Cs2CoCl4_mp-1193242.cif,Cs2 Co1 Cl4,Pnma,62,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Cs,Co,Cl,1.0,2.0,-1.0,1.880,0.745,1.810,XII,VI,VI,none,High Spin,none,
data/cifs/Cs2CoI4_mp-1192894.cif,Cs2 Co1 I4,Pnma,62,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Cs,Co,I,1.0,2.0,-1.0,1.880,0.745,2.200,XII,VI,VI,none,High Spin,none,
data/cifs/Cs2CrCl4_mp-28497.cif,Cs2 Cr1 Cl4,I4/mmm,139,True,1.0,1.0,1.0,1.0,1.333333,8,0.333333,0.5,1.0,0.0,8,1.0,0.5,0.0,2.0,1.0,Cs,Cr,Cl,1.0,2.0,-1.0,1.880,0.800,1.810,XII,VI,VI,none,High Spin,none,
data/cifs/Cs2CrO4_mp-647813.cif,Cs2 Cr1 O4,Pnma,62,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Cs,Cr,O,1.0,6.0,-2.0,1.880,0.440,1.350,XII,VI,II,none,none,none,
data/cifs/Cs2CuBr4_mp-1192723.cif,Cs2 Cu1 Br4,Pnma,62,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Cs,Cu,Br,1.0,2.0,-1.0,1.880,0.730,1.960,XII,VI,VI,none,none,none,
data/cifs/Cs2CuCl4_mp-616439.cif,Cs2 Cu1 Cl4,Pnma,62,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Cs,Cu,Cl,1.0,2.0,-1.0,1.880,0.730,1.810,XII,VI,VI,none,none,none,
data/cifs/Cs2FeO4_mp-17443.cif,Cs2 Fe1 O4,Pnma,62,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Cs,Fe,O,1.0,6.0,-2.0,1.880,0.250,1.350,XII,IV,II,none,none,none,
data/cifs/Cs2GeSe4_mp-1104024.cif,Cs2 Ge1 Se4,C2/m,12,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Cs,Ge,Se,1.0,4.0,-1.5,1.880,0.530,,XII,VI,,none,none,,
data/cifs/Cs2GeTe4_mp-662549.cif,Cs2 Ge1 Te4,Pnma,62,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Cs,Ge,Te,1.0,4.0,-1.5,1.880,0.530,,XII,VI,,none,none,,
data/cifs/Cs2H4Pd_mp-1183735.cif,Cs2 H4 Pd1,P4_2/mnm,136,False,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,H,Cs,,-1.0,1.0,,,1.670,,,VI,,,none,,
data/cifs/Cs2H4Pt_mp-643010.cif,Cs2 H4 Pt1,P4_2/mnm,136,False,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,H,Cs,,-1.0,1.0,,,1.670,,,VI,,,none,,
data/cifs/Cs2HgBr4_mp-1192922.cif,Cs2 Hg1 Br4,P2_1/c,14,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Cs,Hg,Br,1.0,2.0,-1.0,1.880,1.020,1.960,XII,VI,VI,none,none,none,
data/cifs/Cs2HgBr4_mp-619546.cif,Cs2 Hg1 Br4,Pnma,62,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Cs,Hg,Br,1.0,2.0,-1.0,1.880,1.020,1.960,XII,VI,VI,none,none,none,
data/cifs/Cs2HgCl4_mp-1192761.cif,Cs2 Hg1 Cl4,Pnma,62,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Cs,Hg,Cl,1.0,2.0,-1.0,1.880,1.020,1.810,XII,VI,VI,none,none,none,
data/cifs/Cs2HgCl4_mp-1193711.cif,Cs2 Hg1 Cl4,P2_12_12_1,19,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Cs,Hg,Cl,1.0,2.0,-1.0,1.880,1.020,1.810,XII,VI,VI,none,none,none,
data/cifs/Cs2HgCl4_mp-1203522.cif,Cs2 Hg1 Cl4,P2_1/c,14,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Cs,Hg,Cl,1.0,2.0,-1.0,1.880,1.020,1.810,XII,VI,VI,none,none,none,
data/cifs/Cs2HgF4_mp-8963.cif,Cs2 Hg1 F4,I4/mmm,139,True,1.0,1.0,1.0,1.0,1.333333,8,0.333333,0.5,1.0,0.0,8,1.0,0.5,0.0,2.0,1.0,Cs,Hg,F,1.0,2.0,-1.0,1.880,1.020,1.285,XII,VI,II,none,none,none,
data/cifs/Cs2HgI4_mp-28421.cif,Cs2 Hg1 I4,P2_1/m,11,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Cs,Hg,I,1.0,2.0,-1.0,1.880,1.020,2.200,XII,VI,VI,none,none,none,
data/cifs/Cs2HgI4_mp-567594.cif,Cs2 Hg1 I4,P2_1,4,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Cs,Hg,I,1.0,2.0,-1.0,1.880,1.020,2.200,XII,VI,VI,none,none,none,
data/cifs/Cs2MgCl4_mp-568909.cif,Cs2 Mg1 Cl4,Pnma,62,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Cs,Mg,Cl,1.0,2.0,-1.0,1.880,0.720,1.810,XII,VI,VI,none,none,none,
data/cifs/Cs2MgH4_mp-23752.cif,Cs2 Mg1 H4,I4/mmm,139,False,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,H,Cs,,-1.0,1.0,,,1.670,,,VI,,,none,,
data/cifs/Cs2MgH4_mp-644236.cif,Cs2 Mg1 H4,Pnma,62,False,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,H,Cs,,-1.0,1.0,,,1.670,,,VI,,,none,,
data/cifs/Cs2MnBr4_mp-600186.cif,Cs2 Mn1 Br4,Pnma,62,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Cs,Mn,Br,1.0,2.0,-1.0,1.880,0.830,1.960,XII,VI,VI,none,High Spin,none,
data/cifs/Cs2MnO4_mp-505300.cif,Cs2 Mn1 O4,Pnma,62,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Cs,Mn,O,1.0,6.0,-2.0,1.880,0.255,1.350,XII,IV,II,none,none,none,
data/cifs/Cs2MoO4_mp-1194312.cif,Cs2 Mo1 O4,Pnma,62,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Cs,Mo,O,1.0,6.0,-2.0,1.880,0.590,1.350,XII,VI,II,none,none,none,
data/cifs/Cs2MoS4_mp-560635.cif,Cs2 Mo1 S4,Pnma,62,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Cs,Mo,S,1.0,6.0,-2.0,1.880,0.590,1.840,XII,VI,VI,none,none,none,
data/cifs/Cs2MoSe4_mp-866654.cif,Cs2 Mo1 Se4,Pnma,62,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Cs,Mo,Se,1.0,6.0,-2.0,1.880,0.590,1.980,XII,VI,VI,none,none,none,
data/cifs/Cs2PdCl4_mp-1078085.cif,Cs2 Pd1 Cl4,P4/mmm,123,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Cs,Pd,Cl,1.0,2.0,-1.0,1.880,0.860,1.810,XII,VI,VI,none,none,none,
data/cifs/Cs2PdCl4_mp-30314.cif,Cs2 Pd1 Cl4,Cmcm,63,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Cs,Pd,Cl,1.0,2.0,-1.0,1.880,0.860,1.810,XII,VI,VI,none,none,none,
data/cifs/Cs2PtCl4_mp-29216.cif,Cs2 Pt1 Cl4,Cmcm,63,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Cs,Pt,Cl,1.0,2.0,-1.0,1.880,0.800,1.810,XII,VI,VI,none,none,none,
data/cifs/Cs2RuO4_mp-17546.cif,Cs2 Ru1 O4,Pnma,62,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Cs,Ru,O,1.0,6.0,-2.0,1.880,,1.350,XII,,II,none,,none,
data/cifs/Cs2SO4_mp-505782.cif,Cs2 S1 O4,Pnma,62,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Cs,S,O,1.0,6.0,-2.0,1.880,0.290,1.350,XII,VI,II,none,none,none,
data/cifs/Cs2SeO4_mp-562442.cif,Cs2 Se1 O4,Pnma,62,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Cs,Se,O,1.0,6.0,-2.0,1.880,0.420,1.350,XII,VI,II,none,none,none,
data/cifs/Cs2SiSe4_mp-637251.cif,Cs2 Si1 Se4,C2/m,12,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Cs,Si,Se,1.0,4.0,-1.5,1.880,0.400,,XII,VI,,none,none,,
data/cifs/Cs2SnTe4_mp-28877.cif,Cs2 Sn1 Te4,Pnma,62,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Cs,Sn,Te,1.0,4.0,-1.5,1.880,0.690,,XII,VI,,none,none,,
data/cifs/Cs2TeO4_mp-669353.cif,Cs2 Te1 O4,Pnma,62,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Cs,Te,O,1.0,6.0,-2.0,1.880,0.560,1.350,XII,VI,II,none,none,none,
data/cifs/Cs2UO4_mp-2991.cif,Cs2 U1 O4,I4/mmm,139,True,1.0,1.0,1.0,1.0,1.333333,8,0.333333,0.5,1.0,0.0,8,1.0,0.5,0.0,2.0,1.0,Cs,U,O,1.0,6.0,-2.0,1.880,0.730,1.350,XII,VI,II,none,none,none,
data/cifs/Cs2WO4_mp-1193656.cif,Cs2 W1 O4,Pnma,62,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Cs,W,O,1.0,6.0,-2.0,1.880,0.600,1.350,XII,VI,II,none,none,none,
data/cifs/Cs2WS4_mp-17361.cif,Cs2 W1 S4,Pnma,62,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Cs,W,S,1.0,6.0,-2.0,1.880,0.600,1.840,XII,VI,VI,none,none,none,
data/cifs/Cs2ZnBr4_mp-1193173.cif,Cs2 Zn1 Br4,Pnma,62,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Cs,Zn,Br,1.0,2.0,-1.0,1.880,0.740,1.960,XII,VI,VI,none,none,none,
data/cifs/Cs2ZnCl4_mp-540578.cif,Cs2 Zn1 Cl4,Pnma,62,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Cs,Zn,Cl,1.0,2.0,-1.0,1.880,0.740,1.810,XII,VI,VI,none,none,none,
data/cifs/Cs2ZnH4_mp-1181768.cif,Cs2 Zn1 H4,Pnma,62,False,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,H,Cs,,-1.0,1.0,,,1.670,,,VI,,,none,,
data/cifs/Cs2ZnI4_mp-1192802.cif,Cs2 Zn1 I4,P2_1/c,14,False,0.788,1.0,1.0,0.25,1.333333,32,0.333333,0.125,0.0,0.0,32,0.5,0.125,0.0,3.0,1.0,Cs,Zn,I,1.0,2.0,-1.0,1.880,0.740,2.200,XII,VI,VI,none,none,none,
data/cifs/Cs2ZnI4_mp-1204449.cif,Cs2 Zn1 I4,Pna2_1,33,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Cs,Zn,I,1.0,2.0,-1.0,1.880,0.740,2.200,XII,VI,VI,none,none,none,
data/cifs/Cs4Tl2O_mp-1192166.cif,Cs4 Tl2 O1,R-3m,166,False,0.0,0.0,0.0,0.0,0.166667,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Cs,Tl,O,,,,,,,,,,,,,
data/cifs/Cu(AsO2)2_mp-22271.cif,Cu1 As2 O4,P4_2/mbc,135,False,0.788,1.0,1.0,0.25,1.333333,32,0.333333,0.125,0.0,0.0,32,1.0,0.125,0.0,2.0,1.0,As,Cu,O,3.5,1.0,-2.0,0.580,0.770,1.350,VI,VI,II,none,none,none,
data/cifs/Cu(BO2)2_mp-4870.cif,Cu1 B2 O4,I-42d,122,False,0.4,1.0,0.0,0.0,1.333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,B,Cu,O,3.0,2.0,-2.0,0.270,0.730,1.350,VI,VI,II,none,none,none,
data/cifs/Cu(BiO2)2_mp-505042.cif,Cu1 Bi2 O4,P4/ncc,130,False,0.55,1.0,0.0,0.0,1.333333,64,0.666667,1.0,0.0,0.8,64,1.0,1.0,0.8,10.0,1.0,Bi,Cu,O,3.0,2.0,-2.0,1.170,0.730,1.350,VIII,VI,II,none,none,none,
data/cifs/Cu(BiO2)2_mp-560165.cif,Cu1 Bi2 O4,I4cm,108,False,0.55,1.0,0.0,0.0,1.333333,32,0.666667,1.0,0.0,0.8,32,1.0,1.0,0.8,10.0,1.0,Bi,Cu,O,3.0,2.0,-2.0,1.170,0.730,1.350,VIII,VI,II,none,none,none,
data/cifs/Cu(IrS2)2_mp-15065.cif,Cu1 Ir2 S4,Fd-3m,227,False,0.55,1.0,0.0,0.0,1.333333,32,0.666667,1.0,0.0,0.0,32,1.0,1.0,0.0,6.0,1.0,Ir,Cu,S,3.5,1.0,-2.0,0.680,0.770,1.840,VI,VI,VI,none,none,none,
data/cifs/Cu(PtS2)2_mp-28888.cif,Cu1 Pt2 S4,P2/m,10,False,0.55,1.0,0.0,0.0,1.333333,32,0.666667,1.0,0.0,0.142857,32,1.0,1.0,0.142857,7.0,1.0,Pt,Cu,S,3.0,2.0,-2.0,,0.730,1.840,,VI,VI,,none,none,
data/cifs/Cu(RhO2)2_mp-1104542.cif,Cu1 Rh2 O4,I4_1/amd,141,False,0.55,1.0,0.0,0.0,1.333333,32,0.666667,1.0,0.0,0.0,32,1.0,1.0,0.0,6.0,1.0,Rh,Cu,O,3.5,1.0,-2.0,0.665,0.770,1.350,VI,VI,II,none,none,none,
